#Set,index,k,QQ,x_b,t,phi_x,F,sigmaF,varF,ReH,ReE,ReHTilde,dvcs
143,8,5.75,2.58,0.305,-0.45,157.4,0.0191398,0.000956992,0.05,0.07137,0.05039,0.03365,0.00881
143,9,5.75,2.58,0.305,-0.45,172.47,0.0190364,0.000951819,0.05,0.07137,0.05039,0.03365,0.00881
143,10,5.75,2.58,0.305,-0.45,187.53,0.0184625,0.000923125,0.05,0.07137,0.05039,0.03365,0.00881
143,11,5.75,2.58,0.305,-0.45,202.6,0.0170185,0.000850925,0.05,0.07137,0.05039,0.03365,0.00881
143,12,5.75,2.58,0.305,-0.45,217.67,0.0205035,0.00102517,0.05,0.07137,0.05039,0.03365,0.00881
143,13,5.75,2.58,0.305,-0.45,232.74,0.0226718,0.00113359,0.05,0.07137,0.05039,0.03365,0.00881
143,14,5.75,2.58,0.305,-0.45,247.81,0.0255607,0.00127803,0.05,0.07137,0.05039,0.03365,0.00881
143,15,5.75,2.58,0.305,-0.45,262.89,0.0305841,0.00152921,0.05,0.07137,0.05039,0.03365,0.00881
143,16,5.75,2.58,0.305,-0.45,277.97,0.0376392,0.00188196,0.05,0.07137,0.05039,0.03365,0.00881
143,17,5.75,2.58,0.305,-0.45,293.07,0.0514469,0.00257234,0.05,0.07137,0.05039,0.03365,0.00881
143,18,5.75,2.58,0.305,-0.45,308.1,0.081766,0.0040883,0.05,0.07137,0.05039,0.03365,0.00881
143,19,5.75,2.58,0.305,-0.45,321.82,0.138608,0.00693039,0.05,0.07137,0.05039,0.03365,0.00881
144,0,5.75,2.22,0.333,-0.16,7.47,0.159731,0.00798655,0.05,-0.00688,-0.01882,-0.02339,0.02016
144,1,5.75,2.22,0.333,-0.16,22.42,0.131932,0.00659659,0.05,-0.00688,-0.01882,-0.02339,0.02016
144,2,5.75,2.22,0.333,-0.16,37.37,0.130287,0.00651434,0.05,-0.00688,-0.01882,-0.02339,0.02016
144,3,5.75,2.22,0.333,-0.16,52.34,0.12036,0.006018,0.05,-0.00688,-0.01882,-0.02339,0.02016
144,4,5.75,2.22,0.333,-0.16,307.66,0.117359,0.00586797,0.05,-0.00688,-0.01882,-0.02339,0.02016
144,5,5.75,2.22,0.333,-0.16,322.63,0.143348,0.00716739,0.05,-0.00688,-0.01882,-0.02339,0.02016
144,6,5.75,2.22,0.333,-0.16,337.58,0.149277,0.00746387,0.05,-0.00688,-0.01882,-0.02339,0.02016
144,7,5.75,2.22,0.333,-0.16,352.53,0.156089,0.00780445,0.05,-0.00688,-0.01882,-0.02339,0.02016
145,0,5.75,2.23,0.335,-0.2,7.44,0.148009,0.00740044,0.05,0.00011,0.05082,0.0335,-0.00276
145,1,5.75,2.23,0.335,-0.2,22.35,0.12635,0.00631752,0.05,0.00011,0.05082,0.0335,-0.00276
145,2,5.75,2.23,0.335,-0.2,37.27,0.116979,0.00584896,0.05,0.00011,0.05082,0.0335,-0.00276
145,3,5.75,2.23,0.335,-0.2,52.23,0.0917684,0.00458842,0.05,0.00011,0.05082,0.0335,-0.00276
145,4,5.75,2.23,0.335,-0.2,67.21,0.0724599,0.003623,0.05,0.00011,0.05082,0.0335,-0.00276
145,5,5.75,2.23,0.335,-0.2,82.22,0.0546457,0.00273228,0.05,0.00011,0.05082,0.0335,-0.00276
145,6,5.75,2.23,0.335,-0.2,97.23,0.0430676,0.00215338,0.05,0.00011,0.05082,0.0335,-0.00276
145,7,5.75,2.23,0.335,-0.2,112.26,0.0360197,0.00180098,0.05,0.00011,0.05082,0.0335,-0.00276
145,8,5.75,2.23,0.335,-0.2,127.3,0.0280411,0.00140205,0.05,0.00011,0.05082,0.0335,-0.00276
145,9,5.75,2.23,0.335,-0.2,247.74,0.0352877,0.00176439,0.05,0.00011,0.05082,0.0335,-0.00276
145,10,5.75,2.23,0.335,-0.2,262.77,0.0451067,0.00225533,0.05,0.00011,0.05082,0.0335,-0.00276
145,11,5.75,2.23,0.335,-0.2,292.79,0.0721421,0.0036071,0.05,0.00011,0.05082,0.0335,-0.00276
145,12,5.75,2.23,0.335,-0.2,307.77,0.0924745,0.00462372,0.05,0.00011,0.05082,0.0335,-0.00276
145,13,5.75,2.23,0.335,-0.2,322.73,0.106518,0.00532591,0.05,0.00011,0.05082,0.0335,-0.00276
145,14,5.75,2.23,0.335,-0.2,337.65,0.132819,0.00664096,0.05,0.00011,0.05082,0.0335,-0.00276
145,15,5.75,2.23,0.335,-0.2,352.56,0.140274,0.00701369,0.05,0.00011,0.05082,0.0335,-0.00276
146,0,5.75,2.23,0.335,-0.26,7.41,0.161065,0.00805323,0.05,-0.13941,-0.21298,-0.42954,0.00739
146,1,5.75,2.23,0.335,-0.26,22.26,0.151472,0.00757358,0.05,-0.13941,-0.21298,-0.42954,0.00739
146,2,5.75,2.23,0.335,-0.26,37.17,0.116281,0.00581404,0.05,-0.13941,-0.21298,-0.42954,0.00739
146,3,5.75,2.23,0.335,-0.26,52.13,0.0820229,0.00410115,0.05,-0.13941,-0.21298,-0.42954,0.00739
146,4,5.75,2.23,0.335,-0.26,67.13,0.0653312,0.00326656,0.05,-0.13941,-0.21298,-0.42954,0.00739
146,5,5.75,2.23,0.335,-0.26,82.15,0.0483908,0.00241954,0.05,-0.13941,-0.21298,-0.42954,0.00739
146,6,5.75,2.23,0.335,-0.26,112.23,0.034848,0.0017424,0.05,-0.13941,-0.21298,-0.42954,0.00739
146,7,5.75,2.23,0.335,-0.26,127.28,0.0306496,0.00153248,0.05,-0.13941,-0.21298,-0.42954,0.00739
146,8,5.75,2.23,0.335,-0.26,247.77,0.030104,0.0015052,0.05,-0.13941,-0.21298,-0.42954,0.00739
146,9,5.75,2.23,0.335,-0.26,277.85,0.0505837,0.00252918,0.05,-0.13941,-0.21298,-0.42954,0.00739
146,10,5.75,2.23,0.335,-0.26,292.87,0.069839,0.00349195,0.05,-0.13941,-0.21298,-0.42954,0.00739
146,11,5.75,2.23,0.335,-0.26,307.87,0.0811975,0.00405988,0.05,-0.13941,-0.21298,-0.42954,0.00739
146,12,5.75,2.23,0.335,-0.26,322.83,0.103681,0.00518403,0.05,-0.13941,-0.21298,-0.42954,0.00739
146,13,5.75,2.23,0.335,-0.26,337.74,0.133826,0.00669129,0.05,-0.13941,-0.21298,-0.42954,0.00739
146,14,5.75,2.23,0.335,-0.26,352.59,0.134205,0.00671026,0.05,-0.13941,-0.21298,-0.42954,0.00739
147,0,5.75,2.23,0.335,-0.34,7.35,0.160711,0.00803557,0.05,-0.11526,-0.17168,-0.54896,0.00856
147,1,5.75,2.23,0.335,-0.34,22.13,0.130186,0.0065093,0.05,-0.11526,-0.17168,-0.54896,0.00856
147,2,5.75,2.23,0.335,-0.34,37.04,0.0969863,0.00484932,0.05,-0.11526,-0.17168,-0.54896,0.00856
147,3,5.75,2.23,0.335,-0.34,52.02,0.0741489,0.00370745,0.05,-0.11526,-0.17168,-0.54896,0.00856
147,4,5.75,2.23,0.335,-0.34,67.04,0.043939,0.00219695,0.05,-0.11526,-0.17168,-0.54896,0.00856
147,5,5.75,2.23,0.335,-0.34,82.08,0.0378952,0.00189476,0.05,-0.11526,-0.17168,-0.54896,0.00856
147,6,5.75,2.23,0.335,-0.34,277.92,0.0420319,0.00210159,0.05,-0.11526,-0.17168,-0.54896,0.00856
147,7,5.75,2.23,0.335,-0.34,292.96,0.0519962,0.00259981,0.05,-0.11526,-0.17168,-0.54896,0.00856
147,8,5.75,2.23,0.335,-0.34,307.98,0.0681018,0.00340509,0.05,-0.11526,-0.17168,-0.54896,0.00856
147,9,5.75,2.23,0.335,-0.34,322.96,0.102984,0.00514918,0.05,-0.11526,-0.17168,-0.54896,0.00856
147,10,5.75,2.23,0.335,-0.34,337.87,0.110672,0.00553359,0.05,-0.11526,-0.17168,-0.54896,0.00856
147,11,5.75,2.23,0.335,-0.34,352.65,0.150112,0.0075056,0.05,-0.11526,-0.17168,-0.54896,0.00856
148,0,5.75,2.23,0.335,-0.45,7.4,0.146106,0.00730532,0.05,-0.36485,-0.38918,-0.51632,0.00452
148,1,5.75,2.23,0.335,-0.45,21.94,0.102142,0.00510712,0.05,-0.36485,-0.38918,-0.51632,0.00452
148,2,5.75,2.23,0.335,-0.45,36.86,0.0632288,0.00316144,0.05,-0.36485,-0.38918,-0.51632,0.00452
148,3,5.75,2.23,0.335,-0.45,51.89,0.0449842,0.00224921,0.05,-0.36485,-0.38918,-0.51632,0.00452
148,4,5.75,2.23,0.335,-0.45,66.95,0.0294193,0.00147097,0.05,-0.36485,-0.38918,-0.51632,0.00452
148,5,5.75,2.23,0.335,-0.45,82.02,0.0197452,0.000987261,0.05,-0.36485,-0.38918,-0.51632,0.00452
148,6,5.75,2.23,0.335,-0.45,97.1,0.0167635,0.000838175,0.05,-0.36485,-0.38918,-0.51632,0.00452
148,7,5.75,2.23,0.335,-0.45,277.98,0.0218921,0.00109461,0.05,-0.36485,-0.38918,-0.51632,0.00452
148,8,5.75,2.23,0.335,-0.45,293.05,0.0321981,0.00160991,0.05,-0.36485,-0.38918,-0.51632,0.00452
148,9,5.75,2.23,0.335,-0.45,308.11,0.0402007,0.00201003,0.05,-0.36485,-0.38918,-0.51632,0.00452
148,10,5.75,2.23,0.335,-0.45,323.14,0.0685438,0.00342719,0.05,-0.36485,-0.38918,-0.51632,0.00452
148,11,5.75,2.23,0.335,-0.45,338.06,0.0966435,0.00483218,0.05,-0.36485,-0.38918,-0.51632,0.00452
148,12,5.75,2.23,0.335,-0.45,352.6,0.133528,0.00667641,0.05,-0.36485,-0.38918,-0.51632,0.00452
149,0,5.75,2.77,0.333,-0.16,22.42,0.195435,0.00977175,0.05,-0.52628,-0.5665,-0.57195,0.01095
149,1,5.75,2.77,0.333,-0.16,37.37,0.167726,0.00838631,0.05,-0.52628,-0.5665,-0.57195,0.01095
149,2,5.75,2.77,0.333,-0.16,337.58,0.176463,0.00882314,0.05,-0.52628,-0.5665,-0.57195,0.01095
149,3,5.75,2.77,0.333,-0.16,352.53,0.183588,0.00917941,0.05,-0.52628,-0.5665,-0.57195,0.01095
150,0,5.75,2.78,0.335,-0.2,7.5,0.193961,0.00969804,0.05,-0.28575,-0.22311,-0.23786,0.0017
150,1,5.75,2.78,0.335,-0.2,22.42,0.198176,0.00990881,0.05,-0.28575,-0.22311,-0.23786,0.0017
150,2,5.75,2.78,0.335,-0.2,37.29,0.15108,0.00755399,0.05,-0.28575,-0.22311,-0.23786,0.0017
150,3,5.75,2.78,0.335,-0.2,52.22,0.138825,0.00694123,0.05,-0.28575,-0.22311,-0.23786,0.0017
150,4,5.75,2.78,0.335,-0.2,67.22,0.10888,0.00544402,0.05,-0.28575,-0.22311,-0.23786,0.0017
150,5,5.75,2.78,0.335,-0.2,82.23,0.0860955,0.00430477,0.05,-0.28575,-0.22311,-0.23786,0.0017
150,6,5.75,2.78,0.335,-0.2,97.25,0.0738146,0.00369073,0.05,-0.28575,-0.22311,-0.23786,0.0017
150,7,5.75,2.78,0.335,-0.2,112.29,0.0549221,0.00274611,0.05,-0.28575,-0.22311,-0.23786,0.0017
150,8,5.75,2.78,0.335,-0.2,127.33,0.0523848,0.00261924,0.05,-0.28575,-0.22311,-0.23786,0.0017
150,9,5.75,2.78,0.335,-0.2,142.37,0.0450659,0.0022533,0.05,-0.28575,-0.22311,-0.23786,0.0017
150,10,5.75,2.78,0.335,-0.2,157.42,0.0452327,0.00226163,0.05,-0.28575,-0.22311,-0.23786,0.0017
150,11,5.75,2.78,0.335,-0.2,172.48,0.045609,0.00228045,0.05,-0.28575,-0.22311,-0.23786,0.0017
150,12,5.75,2.78,0.335,-0.2,187.52,0.0457687,0.00228844,0.05,-0.28575,-0.22311,-0.23786,0.0017
150,13,5.75,2.78,0.335,-0.2,202.58,0.0463694,0.00231847,0.05,-0.28575,-0.22311,-0.23786,0.0017
150,14,5.75,2.78,0.335,-0.2,217.63,0.0487603,0.00243802,0.05,-0.28575,-0.22311,-0.23786,0.0017
150,15,5.75,2.78,0.335,-0.2,232.67,0.0535485,0.00267742,0.05,-0.28575,-0.22311,-0.23786,0.0017
150,16,5.75,2.78,0.335,-0.2,247.71,0.0609462,0.00304731,0.05,-0.28575,-0.22311,-0.23786,0.0017
150,17,5.75,2.78,0.335,-0.2,262.75,0.076499,0.00382495,0.05,-0.28575,-0.22311,-0.23786,0.0017
150,18,5.75,2.78,0.335,-0.2,277.77,0.0924647,0.00462324,0.05,-0.28575,-0.22311,-0.23786,0.0017
150,19,5.75,2.78,0.335,-0.2,292.78,0.118764,0.0059382,0.05,-0.28575,-0.22311,-0.23786,0.0017
150,20,5.75,2.78,0.335,-0.2,307.78,0.141337,0.00706685,0.05,-0.28575,-0.22311,-0.23786,0.0017
150,21,5.75,2.78,0.335,-0.2,322.71,0.161291,0.00806455,0.05,-0.28575,-0.22311,-0.23786,0.0017
150,22,5.75,2.78,0.335,-0.2,337.58,0.19521,0.00976048,0.05,-0.28575,-0.22311,-0.23786,0.0017
150,23,5.75,2.78,0.335,-0.2,352.5,0.209451,0.0104725,0.05,-0.28575,-0.22311,-0.23786,0.0017
151,0,5.75,2.78,0.335,-0.26,7.6,0.244727,0.0122363,0.05,0.19679,0.06465,0.06119,0.00279
151,1,5.75,2.78,0.335,-0.26,22.58,0.196663,0.00983314,0.05,0.19679,0.06465,0.06119,0.00279
151,2,5.75,2.78,0.335,-0.26,37.36,0.142742,0.00713711,0.05,0.19679,0.06465,0.06119,0.00279
151,3,5.75,2.78,0.335,-0.26,52.11,0.107652,0.00538262,0.05,0.19679,0.06465,0.06119,0.00279
151,4,5.75,2.78,0.335,-0.26,67.13,0.0867466,0.00433733,0.05,0.19679,0.06465,0.06119,0.00279
151,5,5.75,2.78,0.335,-0.26,82.16,0.0615671,0.00307836,0.05,0.19679,0.06465,0.06119,0.00279
151,6,5.75,2.78,0.335,-0.26,97.2,0.047874,0.0023937,0.05,0.19679,0.06465,0.06119,0.00279
151,7,5.75,2.78,0.335,-0.26,112.25,0.0407303,0.00203651,0.05,0.19679,0.06465,0.06119,0.00279
151,8,5.75,2.78,0.335,-0.26,127.3,0.034883,0.00174415,0.05,0.19679,0.06465,0.06119,0.00279
151,9,5.75,2.78,0.335,-0.26,142.36,0.0307641,0.00153821,0.05,0.19679,0.06465,0.06119,0.00279
151,10,5.75,2.78,0.335,-0.26,157.41,0.0288983,0.00144491,0.05,0.19679,0.06465,0.06119,0.00279
151,11,5.75,2.78,0.335,-0.26,172.47,0.0279297,0.00139648,0.05,0.19679,0.06465,0.06119,0.00279
151,12,5.75,2.78,0.335,-0.26,187.53,0.0277832,0.00138916,0.05,0.19679,0.06465,0.06119,0.00279
151,13,5.75,2.78,0.335,-0.26,202.59,0.0278522,0.00139261,0.05,0.19679,0.06465,0.06119,0.00279
151,14,5.75,2.78,0.335,-0.26,217.64,0.0298471,0.00149235,0.05,0.19679,0.06465,0.06119,0.00279
151,15,5.75,2.78,0.335,-0.26,232.7,0.032316,0.0016158,0.05,0.19679,0.06465,0.06119,0.00279
151,16,5.75,2.78,0.335,-0.26,247.75,0.0407137,0.00203569,0.05,0.19679,0.06465,0.06119,0.00279
151,17,5.75,2.78,0.335,-0.26,262.8,0.0514804,0.00257402,0.05,0.19679,0.06465,0.06119,0.00279
151,18,5.75,2.78,0.335,-0.26,277.84,0.0651721,0.00325861,0.05,0.19679,0.06465,0.06119,0.00279
151,19,5.75,2.78,0.335,-0.26,292.87,0.0846433,0.00423217,0.05,0.19679,0.06465,0.06119,0.00279
151,20,5.75,2.78,0.335,-0.26,307.89,0.107443,0.00537217,0.05,0.19679,0.06465,0.06119,0.00279
151,21,5.75,2.78,0.335,-0.26,322.64,0.155145,0.00775725,0.05,0.19679,0.06465,0.06119,0.00279
151,22,5.75,2.78,0.335,-0.26,337.42,0.185564,0.00927821,0.05,0.19679,0.06465,0.06119,0.00279
151,23,5.75,2.78,0.335,-0.26,352.4,0.215767,0.0107884,0.05,0.19679,0.06465,0.06119,0.00279
152,0,5.75,2.78,0.335,-0.34,7.72,0.239824,0.0119912,0.05,0.27046,0.14162,0.10861,0.00532
152,1,5.75,2.78,0.335,-0.34,22.73,0.178249,0.00891247,0.05,0.27046,0.14162,0.10861,0.00532
152,2,5.75,2.78,0.335,-0.34,37.54,0.125762,0.00628809,0.05,0.27046,0.14162,0.10861,0.00532
152,3,5.75,2.78,0.335,-0.34,51.99,0.0842391,0.00421195,0.05,0.27046,0.14162,0.10861,0.00532
152,4,5.75,2.78,0.335,-0.34,67.04,0.0657524,0.00328762,0.05,0.27046,0.14162,0.10861,0.00532
152,5,5.75,2.78,0.335,-0.34,82.1,0.0412341,0.00206171,0.05,0.27046,0.14162,0.10861,0.00532
152,6,5.75,2.78,0.335,-0.34,97.16,0.0347411,0.00173706,0.05,0.27046,0.14162,0.10861,0.00532
152,7,5.75,2.78,0.335,-0.34,112.22,0.0281784,0.00140892,0.05,0.27046,0.14162,0.10861,0.00532
152,8,5.75,2.78,0.335,-0.34,127.28,0.0229442,0.00114721,0.05,0.27046,0.14162,0.10861,0.00532
152,9,5.75,2.78,0.335,-0.34,142.35,0.022458,0.0011229,0.05,0.27046,0.14162,0.10861,0.00532
152,10,5.75,2.78,0.335,-0.34,157.41,0.0205946,0.00102973,0.05,0.27046,0.14162,0.10861,0.00532
152,11,5.75,2.78,0.335,-0.34,172.47,0.0167414,0.000837071,0.05,0.27046,0.14162,0.10861,0.00532
152,12,5.75,2.78,0.335,-0.34,187.53,0.018036,0.000901802,0.05,0.27046,0.14162,0.10861,0.00532
152,13,5.75,2.78,0.335,-0.34,202.59,0.0194791,0.000973954,0.05,0.27046,0.14162,0.10861,0.00532
152,14,5.75,2.78,0.335,-0.34,217.65,0.0207465,0.00103732,0.05,0.27046,0.14162,0.10861,0.00532
152,15,5.75,2.78,0.335,-0.34,232.72,0.0242578,0.00121289,0.05,0.27046,0.14162,0.10861,0.00532
152,16,5.75,2.78,0.335,-0.34,247.78,0.0274778,0.00137389,0.05,0.27046,0.14162,0.10861,0.00532
152,17,5.75,2.78,0.335,-0.34,262.84,0.0369832,0.00184916,0.05,0.27046,0.14162,0.10861,0.00532
152,18,5.75,2.78,0.335,-0.34,277.9,0.0470782,0.00235391,0.05,0.27046,0.14162,0.10861,0.00532
152,19,5.75,2.78,0.335,-0.34,292.96,0.0560304,0.00280152,0.05,0.27046,0.14162,0.10861,0.00532
152,20,5.75,2.78,0.335,-0.34,308.01,0.0909695,0.00454848,0.05,0.27046,0.14162,0.10861,0.00532
152,21,5.75,2.78,0.335,-0.34,322.46,0.133928,0.00669642,0.05,0.27046,0.14162,0.10861,0.00532
152,22,5.75,2.78,0.335,-0.34,337.27,0.196345,0.00981723,0.05,0.27046,0.14162,0.10861,0.00532
152,23,5.75,2.78,0.335,-0.34,352.28,0.248051,0.0124026,0.05,0.27046,0.14162,0.10861,0.00532
153,0,5.75,2.78,0.335,-0.45,23.43,0.171975,0.00859876,0.05,0.12901,0.07717,0.0495,0.00426
153,1,5.75,2.78,0.335,-0.45,37.7,0.0930721,0.0046536,0.05,0.12901,0.07717,0.0495,0.00426
153,2,5.75,2.78,0.335,-0.45,51.87,0.0580844,0.00290422,0.05,0.12901,0.07717,0.0495,0.00426
153,3,5.75,2.78,0.335,-0.45,66.97,0.032266,0.0016133,0.05,0.12901,0.07717,0.0495,0.00426
153,4,5.75,2.78,0.335,-0.45,82.05,0.0258137,0.00129068,0.05,0.12901,0.07717,0.0495,0.00426
153,5,5.75,2.78,0.335,-0.45,97.13,0.0215634,0.00107817,0.05,0.12901,0.07717,0.0495,0.00426
153,6,5.75,2.78,0.335,-0.45,112.2,0.0165288,0.000826442,0.05,0.12901,0.07717,0.0495,0.00426
153,7,5.75,2.78,0.335,-0.45,127.27,0.013023,0.00065115,0.05,0.12901,0.07717,0.0495,0.00426
153,8,5.75,2.78,0.335,-0.45,142.34,0.0125357,0.000626787,0.05,0.12901,0.07717,0.0495,0.00426
153,9,5.75,2.78,0.335,-0.45,157.41,0.01152,0.000575998,0.05,0.12901,0.07717,0.0495,0.00426
153,10,5.75,2.78,0.335,-0.45,172.48,0.0105241,0.000526207,0.05,0.12901,0.07717,0.0495,0.00426
153,11,5.75,2.78,0.335,-0.45,187.52,0.0123195,0.000615974,0.05,0.12901,0.07717,0.0495,0.00426
153,12,5.75,2.78,0.335,-0.45,202.59,0.0118992,0.000594959,0.05,0.12901,0.07717,0.0495,0.00426
153,13,5.75,2.78,0.335,-0.45,217.66,0.011113,0.000555649,0.05,0.12901,0.07717,0.0495,0.00426
153,14,5.75,2.78,0.335,-0.45,232.73,0.0143124,0.000715619,0.05,0.12901,0.07717,0.0495,0.00426
153,15,5.75,2.78,0.335,-0.45,247.8,0.0163001,0.000815004,0.05,0.12901,0.07717,0.0495,0.00426
153,16,5.75,2.78,0.335,-0.45,262.87,0.0196437,0.000982186,0.05,0.12901,0.07717,0.0495,0.00426
153,17,5.75,2.78,0.335,-0.45,277.95,0.0261857,0.00130929,0.05,0.12901,0.07717,0.0495,0.00426
153,18,5.75,2.78,0.335,-0.45,293.03,0.0358088,0.00179044,0.05,0.12901,0.07717,0.0495,0.00426
153,19,5.75,2.78,0.335,-0.45,308.13,0.059308,0.0029654,0.05,0.12901,0.07717,0.0495,0.00426
153,20,5.75,2.78,0.335,-0.45,322.3,0.0913091,0.00456546,0.05,0.12901,0.07717,0.0495,0.00426
153,21,5.75,2.78,0.335,-0.45,336.57,0.160383,0.00801914,0.05,0.12901,0.07717,0.0495,0.00426
154,0,5.75,2.35,0.365,-0.2,7.46,0.075216,0.0037608,0.05,-0.16188,-0.37546,-0.29446,-0.0027
154,1,5.75,2.35,0.365,-0.2,22.4,0.0642985,0.00321492,0.05,-0.16188,-0.37546,-0.29446,-0.0027
154,2,5.75,2.35,0.365,-0.2,37.35,0.0604462,0.00302231,0.05,-0.16188,-0.37546,-0.29446,-0.0027
154,3,5.75,2.35,0.365,-0.2,52.31,0.0562419,0.0028121,0.05,-0.16188,-0.37546,-0.29446,-0.0027
154,4,5.75,2.35,0.365,-0.2,67.29,0.0487988,0.00243994,0.05,-0.16188,-0.37546,-0.29446,-0.0027
154,5,5.75,2.35,0.365,-0.2,82.29,0.0410976,0.00205488,0.05,-0.16188,-0.37546,-0.29446,-0.0027
154,6,5.75,2.35,0.365,-0.2,97.3,0.0336485,0.00168243,0.05,-0.16188,-0.37546,-0.29446,-0.0027
154,7,5.75,2.35,0.365,-0.2,112.32,0.0285204,0.00142602,0.05,-0.16188,-0.37546,-0.29446,-0.0027
154,8,5.75,2.35,0.365,-0.2,262.7,0.0337823,0.00168912,0.05,-0.16188,-0.37546,-0.29446,-0.0027
154,9,5.75,2.35,0.365,-0.2,277.71,0.0397184,0.00198592,0.05,-0.16188,-0.37546,-0.29446,-0.0027
154,10,5.75,2.35,0.365,-0.2,292.71,0.0445802,0.00222901,0.05,-0.16188,-0.37546,-0.29446,-0.0027
154,11,5.75,2.35,0.365,-0.2,307.69,0.0581924,0.00290962,0.05,-0.16188,-0.37546,-0.29446,-0.0027
154,12,5.75,2.35,0.365,-0.2,322.65,0.0671217,0.00335609,0.05,-0.16188,-0.37546,-0.29446,-0.0027
154,13,5.75,2.35,0.365,-0.2,337.6,0.0686124,0.00343062,0.05,-0.16188,-0.37546,-0.29446,-0.0027
154,14,5.75,2.35,0.365,-0.2,352.54,0.0760453,0.00380226,0.05,-0.16188,-0.37546,-0.29446,-0.0027
155,0,5.75,2.35,0.365,-0.26,7.44,0.0906518,0.00453259,0.05,-0.08509,-0.14425,-0.1781,0.00149
155,1,5.75,2.35,0.365,-0.26,22.32,0.0766185,0.00383093,0.05,-0.08509,-0.14425,-0.1781,0.00149
155,2,5.75,2.35,0.365,-0.26,37.24,0.0670244,0.00335122,0.05,-0.08509,-0.14425,-0.1781,0.00149
155,3,5.75,2.35,0.365,-0.26,52.2,0.0507498,0.00253749,0.05,-0.08509,-0.14425,-0.1781,0.00149
155,4,5.75,2.35,0.365,-0.26,67.19,0.0425061,0.0021253,0.05,-0.08509,-0.14425,-0.1781,0.00149
155,5,5.75,2.35,0.365,-0.26,82.2,0.0314568,0.00157284,0.05,-0.08509,-0.14425,-0.1781,0.00149
155,6,5.75,2.35,0.365,-0.26,97.22,0.0264776,0.00132388,0.05,-0.08509,-0.14425,-0.1781,0.00149
155,7,5.75,2.35,0.365,-0.26,112.26,0.0218792,0.00109396,0.05,-0.08509,-0.14425,-0.1781,0.00149
155,8,5.75,2.35,0.365,-0.26,262.78,0.0267608,0.00133804,0.05,-0.08509,-0.14425,-0.1781,0.00149
155,9,5.75,2.35,0.365,-0.26,277.8,0.0369613,0.00184806,0.05,-0.08509,-0.14425,-0.1781,0.00149
155,10,5.75,2.35,0.365,-0.26,292.81,0.0455113,0.00227557,0.05,-0.08509,-0.14425,-0.1781,0.00149
155,11,5.75,2.35,0.365,-0.26,307.8,0.0557386,0.00278693,0.05,-0.08509,-0.14425,-0.1781,0.00149
155,12,5.75,2.35,0.365,-0.26,322.76,0.0670845,0.00335423,0.05,-0.08509,-0.14425,-0.1781,0.00149
155,13,5.75,2.35,0.365,-0.26,337.68,0.0800663,0.00400332,0.05,-0.08509,-0.14425,-0.1781,0.00149
155,14,5.75,2.35,0.365,-0.26,352.56,0.0834455,0.00417228,0.05,-0.08509,-0.14425,-0.1781,0.00149
156,0,5.75,2.35,0.365,-0.34,7.39,0.086528,0.0043264,0.05,-0.11794,-0.17036,-0.40571,0.00526
156,1,5.75,2.35,0.365,-0.34,22.22,0.0717786,0.00358893,0.05,-0.11794,-0.17036,-0.40571,0.00526
156,2,5.75,2.35,0.365,-0.34,37.12,0.063443,0.00317215,0.05,-0.11794,-0.17036,-0.40571,0.00526
156,3,5.75,2.35,0.365,-0.34,52.09,0.0479057,0.00239528,0.05,-0.11794,-0.17036,-0.40571,0.00526
156,4,5.75,2.35,0.365,-0.34,67.09,0.0342608,0.00171304,0.05,-0.11794,-0.17036,-0.40571,0.00526
156,5,5.75,2.35,0.365,-0.34,82.12,0.0296119,0.0014806,0.05,-0.11794,-0.17036,-0.40571,0.00526
156,6,5.75,2.35,0.365,-0.34,97.17,0.0225259,0.00112629,0.05,-0.11794,-0.17036,-0.40571,0.00526
156,7,5.75,2.35,0.365,-0.34,277.88,0.0276015,0.00138008,0.05,-0.11794,-0.17036,-0.40571,0.00526
156,8,5.75,2.35,0.365,-0.34,292.91,0.0361259,0.00180629,0.05,-0.11794,-0.17036,-0.40571,0.00526
156,9,5.75,2.35,0.365,-0.34,307.91,0.0449625,0.00224813,0.05,-0.11794,-0.17036,-0.40571,0.00526
156,10,5.75,2.35,0.365,-0.34,322.88,0.0644843,0.00322422,0.05,-0.11794,-0.17036,-0.40571,0.00526
156,11,5.75,2.35,0.365,-0.34,337.78,0.0737798,0.00368899,0.05,-0.11794,-0.17036,-0.40571,0.00526
156,12,5.75,2.35,0.365,-0.34,352.61,0.0837843,0.00418922,0.05,-0.11794,-0.17036,-0.40571,0.00526
157,0,5.75,2.35,0.365,-0.45,7.31,0.0864143,0.00432071,0.05,-0.00226,-0.00331,-0.05356,0.0019
157,1,5.75,2.35,0.365,-0.45,22.05,0.0615833,0.00307916,0.05,-0.00226,-0.00331,-0.05356,0.0019
157,2,5.75,2.35,0.365,-0.45,36.96,0.0489129,0.00244565,0.05,-0.00226,-0.00331,-0.05356,0.0019
157,3,5.75,2.35,0.365,-0.45,51.96,0.0312423,0.00156211,0.05,-0.00226,-0.00331,-0.05356,0.0019
157,4,5.75,2.35,0.365,-0.45,67,0.0195809,0.000979046,0.05,-0.00226,-0.00331,-0.05356,0.0019
157,5,5.75,2.35,0.365,-0.45,277.95,0.0141502,0.00070751,0.05,-0.00226,-0.00331,-0.05356,0.0019
