#Set,index,k,QQ,x_b,t,phi_x,F,sigmaF,varF,ReH,ReE,ReHTilde,dvcs
142,8,5.75,2.58,0.305,-0.34,142.34,0.00641925,0.000320963,0.05,4.58586,3.54948,2.79344,0.00593622
142,9,5.75,2.58,0.305,-0.34,157.4,0.0050537,0.000252685,0.05,4.58586,3.54948,2.79344,0.00593622
142,10,5.75,2.58,0.305,-0.34,172.46,0.00404882,0.000202441,0.05,4.58586,3.54948,2.79344,0.00593622
142,11,5.75,2.58,0.305,-0.34,187.54,0.0037917,0.000189585,0.05,4.58586,3.54948,2.79344,0.00593622
142,12,5.75,2.58,0.305,-0.34,202.6,0.00493488,0.000246744,0.05,4.58586,3.54948,2.79344,0.00593622
142,13,5.75,2.58,0.305,-0.34,217.66,0.00683717,0.000341859,0.05,4.58586,3.54948,2.79344,0.00593622
142,14,5.75,2.58,0.305,-0.34,232.73,0.0110232,0.000551159,0.05,4.58586,3.54948,2.79344,0.00593622
142,15,5.75,2.58,0.305,-0.34,247.79,0.0178418,0.000892089,0.05,4.58586,3.54948,2.79344,0.00593622
142,16,5.75,2.58,0.305,-0.34,262.86,0.0264954,0.00132477,0.05,4.58586,3.54948,2.79344,0.00593622
142,17,5.75,2.58,0.305,-0.34,277.93,0.0470679,0.00235339,0.05,4.58586,3.54948,2.79344,0.00593622
142,18,5.75,2.58,0.305,-0.34,293.01,0.0747595,0.00373797,0.05,4.58586,3.54948,2.79344,0.00593622
142,19,5.75,2.58,0.305,-0.34,307.9,0.136001,0.00680003,0.05,4.58586,3.54948,2.79344,0.00593622
142,20,5.75,2.58,0.305,-0.34,322.23,0.220642,0.0110321,0.05,4.58586,3.54948,2.79344,0.00593622
142,21,5.75,2.58,0.305,-0.34,336.51,0.38761,0.0193805,0.05,4.58586,3.54948,2.79344,0.00593622
143,0,5.75,2.58,0.305,-0.45,38.18,0.159963,0.00799814,0.05,2.24193,7.26173,-1.60656,0.00563847
143,1,5.75,2.58,0.305,-0.45,51.9,0.0775999,0.00387999,0.05,2.24193,7.26173,-1.60656,0.00563847
143,2,5.75,2.58,0.305,-0.45,66.93,0.0479431,0.00239715,0.05,2.24193,7.26173,-1.60656,0.00563847
143,3,5.75,2.58,0.305,-0.45,82.03,0.0296173,0.00148086,0.05,2.24193,7.26173,-1.60656,0.00563847
143,4,5.75,2.58,0.305,-0.45,97.11,0.0237869,0.00118935,0.05,2.24193,7.26173,-1.60656,0.00563847
143,5,5.75,2.58,0.305,-0.45,112.19,0.0144816,0.000724082,0.05,2.24193,7.26173,-1.60656,0.00563847
143,6,5.75,2.58,0.305,-0.45,127.26,0.0125722,0.000628611,0.05,2.24193,7.26173,-1.60656,0.00563847
143,7,5.75,2.58,0.305,-0.45,142.33,0.0103148,0.00051574,0.05,2.24193,7.26173,-1.60656,0.00563847
143,8,5.75,2.58,0.305,-0.45,157.4,0.00990721,0.000495361,0.05,2.24193,7.26173,-1.60656,0.00563847
143,9,5.75,2.58,0.305,-0.45,172.47,0.00960485,0.000480243,0.05,2.24193,7.26173,-1.60656,0.00563847
143,10,5.75,2.58,0.305,-0.45,187.53,0.0093153,0.000465765,0.05,2.24193,7.26173,-1.60656,0.00563847
143,11,5.75,2.58,0.305,-0.45,202.6,0.00880915,0.000440458,0.05,2.24193,7.26173,-1.60656,0.00563847
143,12,5.75,2.58,0.305,-0.45,217.67,0.0111659,0.000558297,0.05,2.24193,7.26173,-1.60656,0.00563847
143,13,5.75,2.58,0.305,-0.45,232.74,0.0133024,0.000665122,0.05,2.24193,7.26173,-1.60656,0.00563847
143,14,5.75,2.58,0.305,-0.45,247.81,0.0164887,0.000824436,0.05,2.24193,7.26173,-1.60656,0.00563847
143,15,5.75,2.58,0.305,-0.45,262.89,0.0219964,0.00109982,0.05,2.24193,7.26173,-1.60656,0.00563847
143,16,5.75,2.58,0.305,-0.45,277.97,0.030333,0.00151665,0.05,2.24193,7.26173,-1.60656,0.00563847
143,17,5.75,2.58,0.305,-0.45,293.07,0.0462316,0.00231158,0.05,2.24193,7.26173,-1.60656,0.00563847
143,18,5.75,2.58,0.305,-0.45,308.1,0.0807512,0.00403756,0.05,2.24193,7.26173,-1.60656,0.00563847
143,19,5.75,2.58,0.305,-0.45,321.82,0.146578,0.00732891,0.05,2.24193,7.26173,-1.60656,0.00563847
144,0,5.75,2.22,0.333,-0.16,7.47,0.248064,0.0124032,0.05,4.44665,-25.7425,8.61502,0.019253
144,1,5.75,2.22,0.333,-0.16,22.42,0.201303,0.0100651,0.05,4.44665,-25.7425,8.61502,0.019253
144,2,5.75,2.22,0.333,-0.16,37.37,0.191865,0.00959326,0.05,4.44665,-25.7425,8.61502,0.019253
144,3,5.75,2.22,0.333,-0.16,52.34,0.168013,0.00840066,0.05,4.44665,-25.7425,8.61502,0.019253
144,4,5.75,2.22,0.333,-0.16,307.66,0.163825,0.00819124,0.05,4.44665,-25.7425,8.61502,0.019253
144,5,5.75,2.22,0.333,-0.16,322.63,0.211099,0.010555,0.05,4.44665,-25.7425,8.61502,0.019253
144,6,5.75,2.22,0.333,-0.16,337.58,0.227769,0.0113884,0.05,4.44665,-25.7425,8.61502,0.019253
144,7,5.75,2.22,0.333,-0.16,352.53,0.242409,0.0121204,0.05,4.44665,-25.7425,8.61502,0.019253
145,0,5.75,2.23,0.335,-0.2,7.44,0.250113,0.0125056,0.05,3.84847,-11.6,6.92537,0.013152
145,1,5.75,2.23,0.335,-0.2,22.35,0.210181,0.0105091,0.05,3.84847,-11.6,6.92537,0.013152
145,2,5.75,2.23,0.335,-0.2,37.27,0.188491,0.00942455,0.05,3.84847,-11.6,6.92537,0.013152
145,3,5.75,2.23,0.335,-0.2,52.23,0.140811,0.00704054,0.05,3.84847,-11.6,6.92537,0.013152
145,4,5.75,2.23,0.335,-0.2,67.21,0.103946,0.00519732,0.05,3.84847,-11.6,6.92537,0.013152
145,5,5.75,2.23,0.335,-0.2,82.22,0.0718063,0.00359031,0.05,3.84847,-11.6,6.92537,0.013152
145,6,5.75,2.23,0.335,-0.2,97.23,0.0506805,0.00253402,0.05,3.84847,-11.6,6.92537,0.013152
145,7,5.75,2.23,0.335,-0.2,112.26,0.0370399,0.00185199,0.05,3.84847,-11.6,6.92537,0.013152
145,8,5.75,2.23,0.335,-0.2,127.3,0.024622,0.0012311,0.05,3.84847,-11.6,6.92537,0.013152
145,9,5.75,2.23,0.335,-0.2,247.74,0.0362872,0.00181436,0.05,3.84847,-11.6,6.92537,0.013152
145,10,5.75,2.23,0.335,-0.2,262.77,0.05308,0.002654,0.05,3.84847,-11.6,6.92537,0.013152
145,11,5.75,2.23,0.335,-0.2,292.79,0.10349,0.00517452,0.05,3.84847,-11.6,6.92537,0.013152
145,12,5.75,2.23,0.335,-0.2,307.77,0.141894,0.00709471,0.05,3.84847,-11.6,6.92537,0.013152
145,13,5.75,2.23,0.335,-0.2,322.73,0.171635,0.00858175,0.05,3.84847,-11.6,6.92537,0.013152
145,14,5.75,2.23,0.335,-0.2,337.65,0.220942,0.0110471,0.05,3.84847,-11.6,6.92537,0.013152
145,15,5.75,2.23,0.335,-0.2,352.56,0.237041,0.0118521,0.05,3.84847,-11.6,6.92537,0.013152
146,0,5.75,2.23,0.335,-0.26,7.41,0.234842,0.0117421,0.05,3.11483,-1.3929,4.52537,0.00712386
146,1,5.75,2.23,0.335,-0.26,22.26,0.213787,0.0106893,0.05,3.11483,-1.3929,4.52537,0.00712386
146,2,5.75,2.23,0.335,-0.26,37.17,0.15354,0.00767701,0.05,3.11483,-1.3929,4.52537,0.00712386
146,3,5.75,2.23,0.335,-0.26,52.13,0.0976588,0.00488294,0.05,3.11483,-1.3929,4.52537,0.00712386
146,4,5.75,2.23,0.335,-0.26,67.13,0.0673406,0.00336703,0.05,3.11483,-1.3929,4.52537,0.00712386
146,5,5.75,2.23,0.335,-0.26,82.15,0.0412567,0.00206283,0.05,3.11483,-1.3929,4.52537,0.00712386
146,6,5.75,2.23,0.335,-0.26,112.23,0.0172511,0.000862553,0.05,3.11483,-1.3929,4.52537,0.00712386
146,7,5.75,2.23,0.335,-0.26,127.28,0.0104677,0.000523386,0.05,3.11483,-1.3929,4.52537,0.00712386
146,8,5.75,2.23,0.335,-0.26,247.77,0.0149026,0.000745128,0.05,3.11483,-1.3929,4.52537,0.00712386
146,9,5.75,2.23,0.335,-0.26,277.85,0.0431263,0.00215631,0.05,3.11483,-1.3929,4.52537,0.00712386
146,10,5.75,2.23,0.335,-0.26,292.87,0.071987,0.00359935,0.05,3.11483,-1.3929,4.52537,0.00712386
146,11,5.75,2.23,0.335,-0.26,307.87,0.096676,0.0048338,0.05,3.11483,-1.3929,4.52537,0.00712386
146,12,5.75,2.23,0.335,-0.26,322.83,0.136903,0.00684513,0.05,3.11483,-1.3929,4.52537,0.00712386
146,13,5.75,2.23,0.335,-0.26,337.74,0.188882,0.00944408,0.05,3.11483,-1.3929,4.52537,0.00712386
146,14,5.75,2.23,0.335,-0.26,352.59,0.195679,0.00978394,0.05,3.11483,-1.3929,4.52537,0.00712386
147,0,5.75,2.23,0.335,-0.34,7.35,0.205601,0.01028,0.05,1.91912,4.74948,1.32537,0.00501165
147,1,5.75,2.23,0.335,-0.34,22.13,0.160613,0.00803063,0.05,1.91912,4.74948,1.32537,0.00501165
147,2,5.75,2.23,0.335,-0.34,37.04,0.11109,0.00555452,0.05,1.91912,4.74948,1.32537,0.00501165
147,3,5.75,2.23,0.335,-0.34,52.02,0.0758129,0.00379064,0.05,1.91912,4.74948,1.32537,0.00501165
147,4,5.75,2.23,0.335,-0.34,67.04,0.0385513,0.00192757,0.05,1.91912,4.74948,1.32537,0.00501165
147,5,5.75,2.23,0.335,-0.34,82.08,0.0274923,0.00137461,0.05,1.91912,4.74948,1.32537,0.00501165
147,6,5.75,2.23,0.335,-0.34,277.92,0.0304934,0.00152467,0.05,1.91912,4.74948,1.32537,0.00501165
147,7,5.75,2.23,0.335,-0.34,292.96,0.0456206,0.00228103,0.05,1.91912,4.74948,1.32537,0.00501165
147,8,5.75,2.23,0.335,-0.34,307.98,0.0696301,0.0034815,0.05,1.91912,4.74948,1.32537,0.00501165
147,9,5.75,2.23,0.335,-0.34,322.96,0.11796,0.00589799,0.05,1.91912,4.74948,1.32537,0.00501165
147,10,5.75,2.23,0.335,-0.34,337.87,0.136538,0.00682689,0.05,1.91912,4.74948,1.32537,0.00501165
147,11,5.75,2.23,0.335,-0.34,352.65,0.192041,0.00960203,0.05,1.91912,4.74948,1.32537,0.00501165
148,0,5.75,2.23,0.335,-0.45,7.4,0.174826,0.0087413,0.05,-0.424809,8.46173,-3.07463,0.0153188
148,1,5.75,2.23,0.335,-0.45,21.94,0.124608,0.0062304,0.05,-0.424809,8.46173,-3.07463,0.0153188
148,2,5.75,2.23,0.335,-0.45,36.86,0.0802722,0.00401361,0.05,-0.424809,8.46173,-3.07463,0.0153188
148,3,5.75,2.23,0.335,-0.45,51.89,0.0605815,0.00302907,0.05,-0.424809,8.46173,-3.07463,0.0153188
148,4,5.75,2.23,0.335,-0.45,66.95,0.0426236,0.00213118,0.05,-0.424809,8.46173,-3.07463,0.0153188
148,5,5.75,2.23,0.335,-0.45,82.02,0.0309617,0.00154809,0.05,-0.424809,8.46173,-3.07463,0.0153188
148,6,5.75,2.23,0.335,-0.45,97.1,0.0283802,0.00141901,0.05,-0.424809,8.46173,-3.07463,0.0153188
148,7,5.75,2.23,0.335,-0.45,277.98,0.0343283,0.00171641,0.05,-0.424809,8.46173,-3.07463,0.0153188
148,8,5.75,2.23,0.335,-0.45,293.05,0.0466496,0.00233248,0.05,-0.424809,8.46173,-3.07463,0.0153188
148,9,5.75,2.23,0.335,-0.45,308.11,0.0541394,0.00270697,0.05,-0.424809,8.46173,-3.07463,0.0153188
148,10,5.75,2.23,0.335,-0.45,323.14,0.0870198,0.00435099,0.05,-0.424809,8.46173,-3.07463,0.0153188
148,11,5.75,2.23,0.335,-0.45,338.06,0.1179,0.00589498,0.05,-0.424809,8.46173,-3.07463,0.0153188
148,12,5.75,2.23,0.335,-0.45,352.6,0.159775,0.00798877,0.05,-0.424809,8.46173,-3.07463,0.0153188
149,0,5.75,2.77,0.333,-0.16,22.42,0.259132,0.0129566,0.05,4.44665,-25.7425,8.61502,0.00924013
149,1,5.75,2.77,0.333,-0.16,37.37,0.215996,0.0107998,0.05,4.44665,-25.7425,8.61502,0.00924013
149,2,5.75,2.77,0.333,-0.16,337.58,0.233976,0.0116988,0.05,4.44665,-25.7425,8.61502,0.00924013
149,3,5.75,2.77,0.333,-0.16,352.53,0.247012,0.0123506,0.05,4.44665,-25.7425,8.61502,0.00924013
150,0,5.75,2.78,0.335,-0.2,7.5,0.262692,0.0131346,0.05,3.84847,-11.6,6.92537,0.00633041
150,1,5.75,2.78,0.335,-0.2,22.42,0.264039,0.013202,0.05,3.84847,-11.6,6.92537,0.00633041
150,2,5.75,2.78,0.335,-0.2,37.29,0.194806,0.00974029,0.05,3.84847,-11.6,6.92537,0.00633041
150,3,5.75,2.78,0.335,-0.2,52.22,0.170338,0.00851689,0.05,3.84847,-11.6,6.92537,0.00633041
150,4,5.75,2.78,0.335,-0.2,67.22,0.12494,0.00624701,0.05,3.84847,-11.6,6.92537,0.00633041
150,5,5.75,2.78,0.335,-0.2,82.23,0.0908224,0.00454112,0.05,3.84847,-11.6,6.92537,0.00633041
150,6,5.75,2.78,0.335,-0.2,97.25,0.070433,0.00352165,0.05,3.84847,-11.6,6.92537,0.00633041
150,7,5.75,2.78,0.335,-0.2,112.29,0.0467694,0.00233847,0.05,3.84847,-11.6,6.92537,0.00633041
150,8,5.75,2.78,0.335,-0.2,127.33,0.0395318,0.00197659,0.05,3.84847,-11.6,6.92537,0.00633041
150,9,5.75,2.78,0.335,-0.2,142.37,0.0302696,0.00151348,0.05,3.84847,-11.6,6.92537,0.00633041
150,10,5.75,2.78,0.335,-0.2,157.42,0.0276229,0.00138114,0.05,3.84847,-11.6,6.92537,0.00633041
150,11,5.75,2.78,0.335,-0.2,172.48,0.0263759,0.0013188,0.05,3.84847,-11.6,6.92537,0.00633041
150,12,5.75,2.78,0.335,-0.2,187.52,0.0264683,0.00132341,0.05,3.84847,-11.6,6.92537,0.00633041
150,13,5.75,2.78,0.335,-0.2,202.58,0.028317,0.00141585,0.05,3.84847,-11.6,6.92537,0.00633041
150,14,5.75,2.78,0.335,-0.2,217.63,0.0327511,0.00163755,0.05,3.84847,-11.6,6.92537,0.00633041
150,15,5.75,2.78,0.335,-0.2,232.67,0.0404099,0.0020205,0.05,3.84847,-11.6,6.92537,0.00633041
150,16,5.75,2.78,0.335,-0.2,247.71,0.0518992,0.00259496,0.05,3.84847,-11.6,6.92537,0.00633041
150,17,5.75,2.78,0.335,-0.2,262.75,0.0729944,0.00364972,0.05,3.84847,-11.6,6.92537,0.00633041
150,18,5.75,2.78,0.335,-0.2,277.77,0.0975414,0.00487707,0.05,3.84847,-11.6,6.92537,0.00633041
150,19,5.75,2.78,0.335,-0.2,292.78,0.136282,0.00681408,0.05,3.84847,-11.6,6.92537,0.00633041
150,20,5.75,2.78,0.335,-0.2,307.78,0.17342,0.00867102,0.05,3.84847,-11.6,6.92537,0.00633041
150,21,5.75,2.78,0.335,-0.2,322.71,0.207972,0.0103986,0.05,3.84847,-11.6,6.92537,0.00633041
150,22,5.75,2.78,0.335,-0.2,337.58,0.260087,0.0130043,0.05,3.84847,-11.6,6.92537,0.00633041
150,23,5.75,2.78,0.335,-0.2,352.5,0.283671,0.0141836,0.05,3.84847,-11.6,6.92537,0.00633041
151,0,5.75,2.78,0.335,-0.26,7.6,0.304061,0.015203,0.05,3.11483,-1.3929,4.52537,0.00342891
151,1,5.75,2.78,0.335,-0.26,22.58,0.239719,0.011986,0.05,3.11483,-1.3929,4.52537,0.00342891
151,2,5.75,2.78,0.335,-0.26,37.36,0.167529,0.00837647,0.05,3.11483,-1.3929,4.52537,0.00342891
151,3,5.75,2.78,0.335,-0.26,52.11,0.119302,0.00596509,0.05,3.11483,-1.3929,4.52537,0.00342891
151,4,5.75,2.78,0.335,-0.26,67.13,0.0887883,0.00443941,0.05,3.11483,-1.3929,4.52537,0.00342891
151,5,5.75,2.78,0.335,-0.26,82.16,0.0569272,0.00284636,0.05,3.11483,-1.3929,4.52537,0.00342891
151,6,5.75,2.78,0.335,-0.26,97.2,0.0391147,0.00195574,0.05,3.11483,-1.3929,4.52537,0.00342891
151,7,5.75,2.78,0.335,-0.26,112.25,0.0288267,0.00144133,0.05,3.11483,-1.3929,4.52537,0.00342891
151,8,5.75,2.78,0.335,-0.26,127.3,0.0211062,0.00105531,0.05,3.11483,-1.3929,4.52537,0.00342891
151,9,5.75,2.78,0.335,-0.26,142.36,0.0159255,0.000796275,0.05,3.11483,-1.3929,4.52537,0.00342891
151,10,5.75,2.78,0.335,-0.26,157.41,0.0131175,0.000655874,0.05,3.11483,-1.3929,4.52537,0.00342891
151,11,5.75,2.78,0.335,-0.26,172.47,0.0117367,0.000586837,0.05,3.11483,-1.3929,4.52537,0.00342891
151,12,5.75,2.78,0.335,-0.26,187.53,0.0116752,0.00058376,0.05,3.11483,-1.3929,4.52537,0.00342891
151,13,5.75,2.78,0.335,-0.26,202.59,0.0126426,0.000632132,0.05,3.11483,-1.3929,4.52537,0.00342891
151,14,5.75,2.78,0.335,-0.26,217.64,0.0154508,0.000772539,0.05,3.11483,-1.3929,4.52537,0.00342891
151,15,5.75,2.78,0.335,-0.26,232.7,0.0195531,0.000977653,0.05,3.11483,-1.3929,4.52537,0.00342891
151,16,5.75,2.78,0.335,-0.26,247.75,0.028815,0.00144075,0.05,3.11483,-1.3929,4.52537,0.00342891
151,17,5.75,2.78,0.335,-0.26,262.8,0.0420613,0.00210307,0.05,3.11483,-1.3929,4.52537,0.00342891
151,18,5.75,2.78,0.335,-0.26,277.84,0.0602605,0.00301303,0.05,3.11483,-1.3929,4.52537,0.00342891
151,19,5.75,2.78,0.335,-0.26,292.87,0.0866355,0.00433177,0.05,3.11483,-1.3929,4.52537,0.00342891
151,20,5.75,2.78,0.335,-0.26,307.89,0.11907,0.00595352,0.05,3.11483,-1.3929,4.52537,0.00342891
151,21,5.75,2.78,0.335,-0.26,322.64,0.182086,0.0091043,0.05,3.11483,-1.3929,4.52537,0.00342891
151,22,5.75,2.78,0.335,-0.26,337.42,0.226191,0.0113095,0.05,3.11483,-1.3929,4.52537,0.00342891
151,23,5.75,2.78,0.335,-0.26,352.4,0.268079,0.013404,0.05,3.11483,-1.3929,4.52537,0.00342891
152,0,5.75,2.78,0.335,-0.34,7.72,0.271027,0.0135514,0.05,1.91912,4.74948,1.32537,0.00241224
152,1,5.75,2.78,0.335,-0.34,22.73,0.197421,0.00987103,0.05,1.91912,4.74948,1.32537,0.00241224
152,2,5.75,2.78,0.335,-0.34,37.54,0.133863,0.00669316,0.05,1.91912,4.74948,1.32537,0.00241224
152,3,5.75,2.78,0.335,-0.34,51.99,0.0845992,0.00422996,0.05,1.91912,4.74948,1.32537,0.00241224
152,4,5.75,2.78,0.335,-0.34,67.04,0.0608952,0.00304476,0.05,1.91912,4.74948,1.32537,0.00241224
152,5,5.75,2.78,0.335,-0.34,82.1,0.0345232,0.00172616,0.05,1.91912,4.74948,1.32537,0.00241224
152,6,5.75,2.78,0.335,-0.34,97.16,0.0258556,0.00129278,0.05,1.91912,4.74948,1.32537,0.00241224
152,7,5.75,2.78,0.335,-0.34,112.22,0.018436,0.000921801,0.05,1.91912,4.74948,1.32537,0.00241224
152,8,5.75,2.78,0.335,-0.34,127.28,0.0131728,0.000658639,0.05,1.91912,4.74948,1.32537,0.00241224
152,9,5.75,2.78,0.335,-0.34,142.35,0.0114403,0.000572017,0.05,1.91912,4.74948,1.32537,0.00241224
152,10,5.75,2.78,0.335,-0.34,157.41,0.00956124,0.000478062,0.05,1.91912,4.74948,1.32537,0.00241224
152,11,5.75,2.78,0.335,-0.34,172.47,0.00738483,0.000369241,0.05,1.91912,4.74948,1.32537,0.00241224
152,12,5.75,2.78,0.335,-0.34,187.53,0.00795589,0.000397795,0.05,1.91912,4.74948,1.32537,0.00241224
152,13,5.75,2.78,0.335,-0.34,202.59,0.00904336,0.000452168,0.05,1.91912,4.74948,1.32537,0.00241224
152,14,5.75,2.78,0.335,-0.34,217.65,0.0105685,0.000528423,0.05,1.91912,4.74948,1.32537,0.00241224
152,15,5.75,2.78,0.335,-0.34,232.72,0.013927,0.000696348,0.05,1.91912,4.74948,1.32537,0.00241224
152,16,5.75,2.78,0.335,-0.34,247.78,0.0179777,0.000898883,0.05,1.91912,4.74948,1.32537,0.00241224
152,17,5.75,2.78,0.335,-0.34,262.84,0.0275242,0.00137621,0.05,1.91912,4.74948,1.32537,0.00241224
152,18,5.75,2.78,0.335,-0.34,277.9,0.0394161,0.0019708,0.05,1.91912,4.74948,1.32537,0.00241224
152,19,5.75,2.78,0.335,-0.34,292.96,0.0518913,0.00259457,0.05,1.91912,4.74948,1.32537,0.00241224
152,20,5.75,2.78,0.335,-0.34,308.01,0.0913584,0.00456792,0.05,1.91912,4.74948,1.32537,0.00241224
152,21,5.75,2.78,0.335,-0.34,322.46,0.142556,0.0071278,0.05,1.91912,4.74948,1.32537,0.00241224
152,22,5.75,2.78,0.335,-0.34,337.27,0.217462,0.0108731,0.05,1.91912,4.74948,1.32537,0.00241224
152,23,5.75,2.78,0.335,-0.34,352.28,0.280324,0.0140162,0.05,1.91912,4.74948,1.32537,0.00241224
153,0,5.75,2.78,0.335,-0.45,23.43,0.177993,0.00889963,0.05,-0.424809,8.46173,-3.07463,0.00737335
153,1,5.75,2.78,0.335,-0.45,37.7,0.0984566,0.00492283,0.05,-0.424809,8.46173,-3.07463,0.00737335
153,2,5.75,2.78,0.335,-0.45,51.87,0.0633344,0.00316672,0.05,-0.424809,8.46173,-3.07463,0.00737335
153,3,5.75,2.78,0.335,-0.45,66.97,0.0365937,0.00182969,0.05,-0.424809,8.46173,-3.07463,0.00737335
153,4,5.75,2.78,0.335,-0.45,82.05,0.030565,0.00152825,0.05,-0.424809,8.46173,-3.07463,0.00737335
153,5,5.75,2.78,0.335,-0.45,97.13,0.0266534,0.00133267,0.05,-0.424809,8.46173,-3.07463,0.00737335
153,6,5.75,2.78,0.335,-0.45,112.2,0.0212492,0.00106246,0.05,-0.424809,8.46173,-3.07463,0.00737335
153,7,5.75,2.78,0.335,-0.45,127.27,0.0173051,0.000865254,0.05,-0.424809,8.46173,-3.07463,0.00737335
153,8,5.75,2.78,0.335,-0.45,142.34,0.0170854,0.000854272,0.05,-0.424809,8.46173,-3.07463,0.00737335
153,9,5.75,2.78,0.335,-0.45,157.41,0.0159703,0.000798517,0.05,-0.424809,8.46173,-3.07463,0.00737335
153,10,5.75,2.78,0.335,-0.45,172.48,0.0147143,0.000735716,0.05,-0.424809,8.46173,-3.07463,0.00737335
153,11,5.75,2.78,0.335,-0.45,187.52,0.0172245,0.000861224,0.05,-0.424809,8.46173,-3.07463,0.00737335
153,12,5.75,2.78,0.335,-0.45,202.59,0.016496,0.000824802,0.05,-0.424809,8.46173,-3.07463,0.00737335
153,13,5.75,2.78,0.335,-0.45,217.66,0.0151463,0.000757315,0.05,-0.424809,8.46173,-3.07463,0.00737335
153,14,5.75,2.78,0.335,-0.45,232.73,0.0190184,0.000950921,0.05,-0.424809,8.46173,-3.07463,0.00737335
153,15,5.75,2.78,0.335,-0.45,247.8,0.0209551,0.00104776,0.05,-0.424809,8.46173,-3.07463,0.00737335
153,16,5.75,2.78,0.335,-0.45,262.87,0.0242806,0.00121403,0.05,-0.424809,8.46173,-3.07463,0.00737335
153,17,5.75,2.78,0.335,-0.45,277.95,0.0310055,0.00155028,0.05,-0.424809,8.46173,-3.07463,0.00737335
153,18,5.75,2.78,0.335,-0.45,293.03,0.0406116,0.00203058,0.05,-0.424809,8.46173,-3.07463,0.00737335
153,19,5.75,2.78,0.335,-0.45,308.13,0.0646686,0.00323343,0.05,-0.424809,8.46173,-3.07463,0.00737335
153,20,5.75,2.78,0.335,-0.45,322.3,0.0965917,0.00482959,0.05,-0.424809,8.46173,-3.07463,0.00737335
153,21,5.75,2.78,0.335,-0.45,336.57,0.165995,0.00829974,0.05,-0.424809,8.46173,-3.07463,0.00737335
154,0,5.75,2.35,0.365,-0.2,7.46,0.115543,0.00577714,0.05,1.81184,-10.4,5.69863,0.0030533
154,1,5.75,2.35,0.365,-0.2,22.4,0.0975422,0.00487711,0.05,1.81184,-10.4,5.69863,0.0030533
154,2,5.75,2.35,0.365,-0.2,37.35,0.0894118,0.00447059,0.05,1.81184,-10.4,5.69863,0.0030533
154,3,5.75,2.35,0.365,-0.2,52.31,0.0800653,0.00400326,0.05,1.81184,-10.4,5.69863,0.0030533
154,4,5.75,2.35,0.365,-0.2,67.29,0.0659568,0.00329784,0.05,1.81184,-10.4,5.69863,0.0030533
154,5,5.75,2.35,0.365,-0.2,82.29,0.0520061,0.0026003,0.05,1.81184,-10.4,5.69863,0.0030533
154,6,5.75,2.35,0.365,-0.2,97.3,0.0393147,0.00196574,0.05,1.81184,-10.4,5.69863,0.0030533
154,7,5.75,2.35,0.365,-0.2,112.32,0.0303869,0.00151934,0.05,1.81184,-10.4,5.69863,0.0030533
154,8,5.75,2.35,0.365,-0.2,262.7,0.0394711,0.00197355,0.05,1.81184,-10.4,5.69863,0.0030533
154,9,5.75,2.35,0.365,-0.2,277.71,0.0502607,0.00251304,0.05,1.81184,-10.4,5.69863,0.0030533
154,10,5.75,2.35,0.365,-0.2,292.71,0.0602549,0.00301275,0.05,1.81184,-10.4,5.69863,0.0030533
154,11,5.75,2.35,0.365,-0.2,307.69,0.082842,0.0041421,0.05,1.81184,-10.4,5.69863,0.0030533
154,12,5.75,2.35,0.365,-0.2,322.65,0.0992862,0.00496431,0.05,1.81184,-10.4,5.69863,0.0030533
154,13,5.75,2.35,0.365,-0.2,337.6,0.104087,0.00520433,0.05,1.81184,-10.4,5.69863,0.0030533
154,14,5.75,2.35,0.365,-0.2,352.54,0.116817,0.00584084,0.05,1.81184,-10.4,5.69863,0.0030533
155,0,5.75,2.35,0.365,-0.26,7.44,0.115716,0.00578582,0.05,1.0782,-0.192899,3.29863,0.00242522
155,1,5.75,2.35,0.365,-0.26,22.32,0.0959511,0.00479756,0.05,1.0782,-0.192899,3.29863,0.00242522
155,2,5.75,2.35,0.365,-0.26,37.24,0.0807388,0.00403694,0.05,1.0782,-0.192899,3.29863,0.00242522
155,3,5.75,2.35,0.365,-0.26,52.2,0.0575946,0.00287973,0.05,1.0782,-0.192899,3.29863,0.00242522
155,4,5.75,2.35,0.365,-0.26,67.19,0.044449,0.00222245,0.05,1.0782,-0.192899,3.29863,0.00242522
155,5,5.75,2.35,0.365,-0.26,82.2,0.0296036,0.00148018,0.05,1.0782,-0.192899,3.29863,0.00242522
155,6,5.75,2.35,0.365,-0.26,97.22,0.0218844,0.00109422,0.05,1.0782,-0.192899,3.29863,0.00242522
155,7,5.75,2.35,0.365,-0.26,112.26,0.0155142,0.000775711,0.05,1.0782,-0.192899,3.29863,0.00242522
155,8,5.75,2.35,0.365,-0.26,262.78,0.0221186,0.00110593,0.05,1.0782,-0.192899,3.29863,0.00242522
155,9,5.75,2.35,0.365,-0.26,277.8,0.0347837,0.00173919,0.05,1.0782,-0.192899,3.29863,0.00242522
155,10,5.75,2.35,0.365,-0.26,292.81,0.0475916,0.00237958,0.05,1.0782,-0.192899,3.29863,0.00242522
155,11,5.75,2.35,0.365,-0.26,307.8,0.0632562,0.00316281,0.05,1.0782,-0.192899,3.29863,0.00242522
155,12,5.75,2.35,0.365,-0.26,322.76,0.0808113,0.00404057,0.05,1.0782,-0.192899,3.29863,0.00242522
