#Set,index,k,QQ,x_b,t,phi_x,F,sigmaF,varF,ReH,ReE,ReHTilde,dvcs
158,1,5.75,2.97,0.364,-0.2,22.4,0.100833,0.00504164,0.05,-0.36552,-0.67678,-0.78592,-0.00013
158,2,5.75,2.97,0.364,-0.2,37.35,0.0884471,0.00442235,0.05,-0.36552,-0.67678,-0.78592,-0.00013
158,3,5.75,2.97,0.364,-0.2,52.32,0.0790559,0.00395279,0.05,-0.36552,-0.67678,-0.78592,-0.00013
158,4,5.75,2.97,0.364,-0.2,67.31,0.0633506,0.00316753,0.05,-0.36552,-0.67678,-0.78592,-0.00013
158,5,5.75,2.97,0.364,-0.2,82.31,0.0597151,0.00298576,0.05,-0.36552,-0.67678,-0.78592,-0.00013
158,6,5.75,2.97,0.364,-0.2,97.32,0.0546418,0.00273209,0.05,-0.36552,-0.67678,-0.78592,-0.00013
158,7,5.75,2.97,0.364,-0.2,112.34,0.0471959,0.00235979,0.05,-0.36552,-0.67678,-0.78592,-0.00013
158,8,5.75,2.97,0.364,-0.2,127.37,0.040933,0.00204665,0.05,-0.36552,-0.67678,-0.78592,-0.00013
158,9,5.75,2.97,0.364,-0.2,247.66,0.0450745,0.00225373,0.05,-0.36552,-0.67678,-0.78592,-0.00013
158,10,5.75,2.97,0.364,-0.2,262.68,0.0556181,0.00278091,0.05,-0.36552,-0.67678,-0.78592,-0.00013
158,11,5.75,2.97,0.364,-0.2,277.69,0.0605828,0.00302914,0.05,-0.36552,-0.67678,-0.78592,-0.00013
158,12,5.75,2.97,0.364,-0.2,292.69,0.0737973,0.00368986,0.05,-0.36552,-0.67678,-0.78592,-0.00013
158,13,5.75,2.97,0.364,-0.2,307.68,0.0826868,0.00413434,0.05,-0.36552,-0.67678,-0.78592,-0.00013
158,14,5.75,2.97,0.364,-0.2,322.65,0.0911387,0.00455694,0.05,-0.36552,-0.67678,-0.78592,-0.00013
158,15,5.75,2.97,0.364,-0.2,337.6,0.100824,0.0050412,0.05,-0.36552,-0.67678,-0.78592,-0.00013
158,16,5.75,2.97,0.364,-0.2,352.54,0.0970414,0.00485207,0.05,-0.36552,-0.67678,-0.78592,-0.00013
159,0,5.75,2.97,0.365,-0.26,7.44,0.129142,0.0064571,0.05,0.01307,1.05079,1.11271,0.0052
159,1,5.75,2.97,0.365,-0.26,22.39,0.115265,0.00576325,0.05,0.01307,1.05079,1.11271,0.0052
159,2,5.75,2.97,0.365,-0.26,37.23,0.102217,0.00511083,0.05,0.01307,1.05079,1.11271,0.0052
159,3,5.75,2.97,0.365,-0.26,52.19,0.07789,0.0038945,0.05,0.01307,1.05079,1.11271,0.0052
159,4,5.75,2.97,0.365,-0.26,67.19,0.0634581,0.0031729,0.05,0.01307,1.05079,1.11271,0.0052
159,5,5.75,2.97,0.365,-0.26,82.21,0.0527458,0.00263729,0.05,0.01307,1.05079,1.11271,0.0052
159,6,5.75,2.97,0.365,-0.26,97.24,0.0433717,0.00216859,0.05,0.01307,1.05079,1.11271,0.0052
159,7,5.75,2.97,0.365,-0.26,112.28,0.0315423,0.00157711,0.05,0.01307,1.05079,1.11271,0.0052
159,8,5.75,2.97,0.365,-0.26,127.32,0.0273166,0.00136583,0.05,0.01307,1.05079,1.11271,0.0052
159,9,5.75,2.97,0.365,-0.26,142.37,0.0281916,0.00140958,0.05,0.01307,1.05079,1.11271,0.0052
159,10,5.75,2.97,0.365,-0.26,157.42,0.0222662,0.00111331,0.05,0.01307,1.05079,1.11271,0.0052
159,11,5.75,2.97,0.365,-0.26,172.48,0.0230162,0.00115081,0.05,0.01307,1.05079,1.11271,0.0052
159,12,5.75,2.97,0.365,-0.26,202.58,0.0236285,0.00118142,0.05,0.01307,1.05079,1.11271,0.0052
159,13,5.75,2.97,0.365,-0.26,232.68,0.0263022,0.00131511,0.05,0.01307,1.05079,1.11271,0.0052
159,14,5.75,2.97,0.365,-0.26,247.72,0.0325109,0.00162554,0.05,0.01307,1.05079,1.11271,0.0052
159,15,5.75,2.97,0.365,-0.26,262.76,0.0417399,0.002087,0.05,0.01307,1.05079,1.11271,0.0052
159,16,5.75,2.97,0.365,-0.26,277.79,0.0465708,0.00232854,0.05,0.01307,1.05079,1.11271,0.0052
159,17,5.75,2.97,0.365,-0.26,292.81,0.0633567,0.00316784,0.05,0.01307,1.05079,1.11271,0.0052
159,18,5.75,2.97,0.365,-0.26,307.81,0.0722852,0.00361426,0.05,0.01307,1.05079,1.11271,0.0052
159,19,5.75,2.97,0.365,-0.26,322.77,0.0944094,0.00472047,0.05,0.01307,1.05079,1.11271,0.0052
159,20,5.75,2.97,0.365,-0.26,337.61,0.129244,0.00646221,0.05,0.01307,1.05079,1.11271,0.0052
159,21,5.75,2.97,0.365,-0.26,352.56,0.121095,0.00605474,0.05,0.01307,1.05079,1.11271,0.0052
160,0,5.75,2.97,0.365,-0.34,7.48,0.1335,0.00667502,0.05,1.191,0.0186,-0.0513,0.00165
160,1,5.75,2.97,0.365,-0.34,22.49,0.115332,0.00576659,0.05,1.191,0.0186,-0.0513,0.00165
160,2,5.75,2.97,0.365,-0.34,37.22,0.0788633,0.00394317,0.05,1.191,0.0186,-0.0513,0.00165
160,3,5.75,2.97,0.365,-0.34,52.07,0.0618584,0.00309292,0.05,1.191,0.0186,-0.0513,0.00165
160,4,5.75,2.97,0.365,-0.34,67.1,0.0416679,0.00208339,0.05,1.191,0.0186,-0.0513,0.00165
160,5,5.75,2.97,0.365,-0.34,82.14,0.0327887,0.00163943,0.05,1.191,0.0186,-0.0513,0.00165
160,6,5.75,2.97,0.365,-0.34,97.19,0.0238205,0.00119102,0.05,1.191,0.0186,-0.0513,0.00165
160,7,5.75,2.97,0.365,-0.34,112.24,0.0192366,0.000961831,0.05,1.191,0.0186,-0.0513,0.00165
160,8,5.75,2.97,0.365,-0.34,127.3,0.0152438,0.000762191,0.05,1.191,0.0186,-0.0513,0.00165
160,9,5.75,2.97,0.365,-0.34,142.35,0.0130127,0.000650636,0.05,1.191,0.0186,-0.0513,0.00165
160,10,5.75,2.97,0.365,-0.34,157.41,0.011869,0.000593451,0.05,1.191,0.0186,-0.0513,0.00165
160,11,5.75,2.97,0.365,-0.34,172.47,0.0105565,0.000527825,0.05,1.191,0.0186,-0.0513,0.00165
160,12,5.75,2.97,0.365,-0.34,187.53,0.0107815,0.000539076,0.05,1.191,0.0186,-0.0513,0.00165
160,13,5.75,2.97,0.365,-0.34,202.59,0.0110547,0.000552735,0.05,1.191,0.0186,-0.0513,0.00165
160,14,5.75,2.97,0.365,-0.34,217.65,0.0123917,0.000619586,0.05,1.191,0.0186,-0.0513,0.00165
160,15,5.75,2.97,0.365,-0.34,232.7,0.0164061,0.000820303,0.05,1.191,0.0186,-0.0513,0.00165
160,16,5.75,2.97,0.365,-0.34,247.76,0.0195479,0.000977397,0.05,1.191,0.0186,-0.0513,0.00165
160,17,5.75,2.97,0.365,-0.34,262.81,0.0231856,0.00115928,0.05,1.191,0.0186,-0.0513,0.00165
160,18,5.75,2.97,0.365,-0.34,277.86,0.0330499,0.0016525,0.05,1.191,0.0186,-0.0513,0.00165
160,19,5.75,2.97,0.365,-0.34,292.9,0.0465886,0.00232943,0.05,1.191,0.0186,-0.0513,0.00165
160,20,5.75,2.97,0.365,-0.34,307.93,0.0569361,0.0028468,0.05,1.191,0.0186,-0.0513,0.00165
160,21,5.75,2.97,0.365,-0.34,322.78,0.0804133,0.00402067,0.05,1.191,0.0186,-0.0513,0.00165
160,22,5.75,2.97,0.365,-0.34,337.51,0.115305,0.00576527,0.05,1.191,0.0186,-0.0513,0.00165
160,23,5.75,2.97,0.365,-0.34,352.52,0.133047,0.00665234,0.05,1.191,0.0186,-0.0513,0.00165
161,0,5.75,2.97,0.365,-0.45,7.76,0.15561,0.00778048,0.05,1.24169,1.02915,0.94166,0.00419
161,1,5.75,2.97,0.365,-0.45,22.66,0.105607,0.00528033,0.05,1.24169,1.02915,0.94166,0.00419
161,2,5.75,2.97,0.365,-0.45,37.33,0.0664294,0.00332147,0.05,1.24169,1.02915,0.94166,0.00419
161,3,5.75,2.97,0.365,-0.45,51.94,0.0428883,0.00214441,0.05,1.24169,1.02915,0.94166,0.00419
161,4,5.75,2.97,0.365,-0.45,67.01,0.0273892,0.00136946,0.05,1.24169,1.02915,0.94166,0.00419
161,5,5.75,2.97,0.365,-0.45,82.08,0.0206364,0.00103182,0.05,1.24169,1.02915,0.94166,0.00419
161,6,5.75,2.97,0.365,-0.45,97.15,0.0154603,0.000773014,0.05,1.24169,1.02915,0.94166,0.00419
161,7,5.75,2.97,0.365,-0.45,112.22,0.0110357,0.000551785,0.05,1.24169,1.02915,0.94166,0.00419
161,8,5.75,2.97,0.365,-0.45,127.28,0.00871493,0.000435746,0.05,1.24169,1.02915,0.94166,0.00419
161,9,5.75,2.97,0.365,-0.45,157.42,0.00777159,0.00038858,0.05,1.24169,1.02915,0.94166,0.00419
161,10,5.75,2.97,0.365,-0.45,172.49,0.00724344,0.000362172,0.05,1.24169,1.02915,0.94166,0.00419
161,11,5.75,2.97,0.365,-0.45,187.51,0.00654911,0.000327455,0.05,1.24169,1.02915,0.94166,0.00419
161,12,5.75,2.97,0.365,-0.45,202.58,0.00779094,0.000389547,0.05,1.24169,1.02915,0.94166,0.00419
161,13,5.75,2.97,0.365,-0.45,217.67,0.00893129,0.000446564,0.05,1.24169,1.02915,0.94166,0.00419
161,14,5.75,2.97,0.365,-0.45,232.72,0.0100107,0.000500537,0.05,1.24169,1.02915,0.94166,0.00419
161,15,5.75,2.97,0.365,-0.45,247.78,0.0118145,0.000590723,0.05,1.24169,1.02915,0.94166,0.00419
161,16,5.75,2.97,0.365,-0.45,262.85,0.0152171,0.000760857,0.05,1.24169,1.02915,0.94166,0.00419
161,17,5.75,2.97,0.365,-0.45,277.92,0.0206508,0.00103254,0.05,1.24169,1.02915,0.94166,0.00419
161,18,5.75,2.97,0.365,-0.45,292.99,0.0302149,0.00151074,0.05,1.24169,1.02915,0.94166,0.00419
161,19,5.75,2.97,0.365,-0.45,308.06,0.0432577,0.00216289,0.05,1.24169,1.02915,0.94166,0.00419
161,20,5.75,2.97,0.365,-0.45,322.67,0.0655051,0.00327526,0.05,1.24169,1.02915,0.94166,0.00419
161,21,5.75,2.97,0.365,-0.45,337.34,0.112388,0.00561938,0.05,1.24169,1.02915,0.94166,0.00419
161,22,5.75,2.97,0.365,-0.45,352.24,0.153594,0.0076797,0.05,1.24169,1.02915,0.94166,0.00419
162,0,5.75,2.44,0.393,-0.21,22.44,0.050265,0.00251325,0.05,2.43798,3.62821,4.85781,-0.01387
162,1,5.75,2.44,0.393,-0.21,37.41,0.0443417,0.00221709,0.05,2.43798,3.62821,4.85781,-0.01387
162,2,5.75,2.44,0.393,-0.21,52.39,0.037957,0.00189785,0.05,2.43798,3.62821,4.85781,-0.01387
162,3,5.75,2.44,0.393,-0.21,307.61,0.0344445,0.00172223,0.05,2.43798,3.62821,4.85781,-0.01387
162,4,5.75,2.44,0.393,-0.21,322.59,0.0433502,0.00216751,0.05,2.43798,3.62821,4.85781,-0.01387
162,5,5.75,2.44,0.393,-0.21,337.56,0.0508531,0.00254266,0.05,2.43798,3.62821,4.85781,-0.01387
162,6,5.75,2.44,0.393,-0.21,352.52,0.0473445,0.00236722,0.05,2.43798,3.62821,4.85781,-0.01387
163,0,5.75,2.48,0.4,-0.26,7.46,0.0451724,0.00225862,0.05,0.24826,-0.44071,0.10577,0.00082
163,1,5.75,2.48,0.4,-0.26,22.38,0.0402919,0.00201459,0.05,0.24826,-0.44071,0.10577,0.00082
163,2,5.75,2.48,0.4,-0.26,37.32,0.0382637,0.00191318,0.05,0.24826,-0.44071,0.10577,0.00082
163,3,5.75,2.48,0.4,-0.26,52.29,0.0343748,0.00171874,0.05,0.24826,-0.44071,0.10577,0.00082
163,4,5.75,2.48,0.4,-0.26,67.27,0.0279417,0.00139709,0.05,0.24826,-0.44071,0.10577,0.00082
163,5,5.75,2.48,0.4,-0.26,262.71,0.0201139,0.00100569,0.05,0.24826,-0.44071,0.10577,0.00082
163,6,5.75,2.48,0.4,-0.26,277.73,0.0246227,0.00123113,0.05,0.24826,-0.44071,0.10577,0.00082
163,7,5.75,2.48,0.4,-0.26,292.73,0.0278304,0.00139152,0.05,0.24826,-0.44071,0.10577,0.00082
163,8,5.75,2.48,0.4,-0.26,307.71,0.0339763,0.00169881,0.05,0.24826,-0.44071,0.10577,0.00082
163,9,5.75,2.48,0.4,-0.26,322.68,0.0407965,0.00203983,0.05,0.24826,-0.44071,0.10577,0.00082
163,10,5.75,2.48,0.4,-0.26,337.62,0.0417353,0.00208676,0.05,0.24826,-0.44071,0.10577,0.00082
163,11,5.75,2.48,0.4,-0.26,352.54,0.0479756,0.00239878,0.05,0.24826,-0.44071,0.10577,0.00082
164,0,5.75,2.48,0.399,-0.34,7.42,0.0543489,0.00271744,0.05,0.18606,-2.50486,-0.39796,0.00523
164,1,5.75,2.48,0.399,-0.34,22.29,0.0468323,0.00234161,0.05,0.18606,-2.50486,-0.39796,0.00523
164,2,5.75,2.48,0.399,-0.34,37.21,0.0428633,0.00214316,0.05,0.18606,-2.50486,-0.39796,0.00523
164,3,5.75,2.48,0.399,-0.34,52.17,0.0335483,0.00167742,0.05,0.18606,-2.50486,-0.39796,0.00523
164,4,5.75,2.48,0.399,-0.34,67.16,0.0261394,0.00130697,0.05,0.18606,-2.50486,-0.39796,0.00523
164,5,5.75,2.48,0.399,-0.34,82.18,0.0223207,0.00111603,0.05,0.18606,-2.50486,-0.39796,0.00523
164,6,5.75,2.48,0.399,-0.34,292.84,0.025613,0.00128065,0.05,0.18606,-2.50486,-0.39796,0.00523
164,7,5.75,2.48,0.399,-0.34,307.83,0.0309424,0.00154712,0.05,0.18606,-2.50486,-0.39796,0.00523
164,8,5.75,2.48,0.399,-0.34,322.79,0.0398878,0.00199439,0.05,0.18606,-2.50486,-0.39796,0.00523
164,9,5.75,2.48,0.399,-0.34,337.71,0.0491058,0.00245529,0.05,0.18606,-2.50486,-0.39796,0.00523
164,10,5.75,2.48,0.399,-0.34,352.58,0.0514427,0.00257213,0.05,0.18606,-2.50486,-0.39796,0.00523
165,0,5.75,2.48,0.399,-0.45,7.37,0.0415422,0.00207711,0.05,-0.88439,-1.00943,0.00522,0.00446
165,1,5.75,2.48,0.399,-0.45,22.16,0.0380506,0.00190253,0.05,-0.88439,-1.00943,0.00522,0.00446
165,2,5.75,2.48,0.399,-0.45,37.06,0.0294561,0.0014728,0.05,-0.88439,-1.00943,0.00522,0.00446
165,3,5.75,2.48,0.399,-0.45,52.04,0.0226136,0.00113068,0.05,-0.88439,-1.00943,0.00522,0.00446
165,4,5.75,2.48,0.399,-0.45,67.06,0.0192201,0.000961007,0.05,-0.88439,-1.00943,0.00522,0.00446
165,5,5.75,2.48,0.399,-0.45,292.94,0.0173173,0.000865866,0.05,-0.88439,-1.00943,0.00522,0.00446
165,6,5.75,2.48,0.399,-0.45,307.96,0.0214157,0.00107079,0.05,-0.88439,-1.00943,0.00522,0.00446
165,7,5.75,2.48,0.399,-0.45,322.94,0.0279798,0.00139899,0.05,-0.88439,-1.00943,0.00522,0.00446
165,8,5.75,2.48,0.399,-0.45,337.84,0.0377447,0.00188724,0.05,-0.88439,-1.00943,0.00522,0.00446
165,9,5.75,2.48,0.399,-0.45,352.63,0.0414064,0.00207032,0.05,-0.88439,-1.00943,0.00522,0.00446
166,0,5.75,3.12,0.391,-0.21,7.48,0.0545579,0.0027279,0.05,-6.53749,-14.0869,-11.1197,0.03508
166,1,5.75,3.12,0.391,-0.21,22.45,0.0518363,0.00259181,0.05,-6.53749,-14.0869,-11.1197,0.03508
166,2,5.75,3.12,0.391,-0.21,37.42,0.0574036,0.00287018,0.05,-6.53749,-14.0869,-11.1197,0.03508
166,3,5.75,3.12,0.391,-0.21,52.4,0.0619714,0.00309857,0.05,-6.53749,-14.0869,-11.1197,0.03508
166,4,5.75,3.12,0.391,-0.21,67.39,0.0709804,0.00354902,0.05,-6.53749,-14.0869,-11.1197,0.03508
166,5,5.75,3.12,0.391,-0.21,82.39,0.063704,0.0031852,0.05,-6.53749,-14.0869,-11.1197,0.03508
166,6,5.75,3.12,0.391,-0.21,292.61,0.069282,0.0034641,0.05,-6.53749,-14.0869,-11.1197,0.03508
166,7,5.75,3.12,0.391,-0.21,307.6,0.060378,0.0030189,0.05,-6.53749,-14.0869,-11.1197,0.03508
166,8,5.75,3.12,0.391,-0.21,322.58,0.0590782,0.00295391,0.05,-6.53749,-14.0869,-11.1197,0.03508
166,9,5.75,3.12,0.391,-0.21,337.55,0.0547374,0.00273687,0.05,-6.53749,-14.0869,-11.1197,0.03508
166,10,5.75,3.12,0.391,-0.21,352.52,0.0577334,0.00288667,0.05,-6.53749,-14.0869,-11.1197,0.03508
167,0,5.75,3.18,0.399,-0.26,7.46,0.0536126,0.00268063,0.05,-0.58245,-0.97201,-1.2543,-0.00015
167,1,5.75,3.18,0.399,-0.26,22.38,0.0514888,0.00257444,0.05,-0.58245,-0.97201,-1.2543,-0.00015
167,2,5.75,3.18,0.399,-0.26,37.33,0.0439164,0.00219582,0.05,-0.58245,-0.97201,-1.2543,-0.00015
167,3,5.75,3.18,0.399,-0.26,52.3,0.0422331,0.00211166,0.05,-0.58245,-0.97201,-1.2543,-0.00015
167,4,5.75,3.18,0.399,-0.26,67.29,0.0384104,0.00192052,0.05,-0.58245,-0.97201,-1.2543,-0.00015
167,5,5.75,3.18,0.399,-0.26,82.29,0.0313462,0.00156731,0.05,-0.58245,-0.97201,-1.2543,-0.00015
167,6,5.75,3.18,0.399,-0.26,97.31,0.0263029,0.00131515,0.05,-0.58245,-0.97201,-1.2543,-0.00015
167,7,5.75,3.18,0.399,-0.26,232.63,0.021994,0.0010997,0.05,-0.58245,-0.97201,-1.2543,-0.00015
167,8,5.75,3.18,0.399,-0.26,247.66,0.024906,0.0012453,0.05,-0.58245,-0.97201,-1.2543,-0.00015
167,9,5.75,3.18,0.399,-0.26,262.69,0.029388,0.0014694,0.05,-0.58245,-0.97201,-1.2543,-0.00015
167,10,5.75,3.18,0.399,-0.26,277.71,0.0302805,0.00151402,0.05,-0.58245,-0.97201,-1.2543,-0.00015
167,11,5.75,3.18,0.399,-0.26,292.71,0.036034,0.0018017,0.05,-0.58245,-0.97201,-1.2543,-0.00015
167,12,5.75,3.18,0.399,-0.26,307.7,0.041835,0.00209175,0.05,-0.58245,-0.97201,-1.2543,-0.00015
167,13,5.75,3.18,0.399,-0.26,322.67,0.0481421,0.00240711,0.05,-0.58245,-0.97201,-1.2543,-0.00015
167,14,5.75,3.18,0.399,-0.26,337.62,0.0501352,0.00250676,0.05,-0.58245,-0.97201,-1.2543,-0.00015
167,15,5.75,3.18,0.399,-0.26,352.54,0.0573697,0.00286848,0.05,-0.58245,-0.97201,-1.2543,-0.00015
168,0,5.75,3.18,0.4,-0.34,7.46,0.0662213,0.00331107,0.05,0.02203,-0.21925,-0.24423,0.00188
168,1,5.75,3.18,0.4,-0.34,22.33,0.0607254,0.00303627,0.05,0.02203,-0.21925,-0.24423,0.00188
168,2,5.75,3.18,0.4,-0.34,37.19,0.0493663,0.00246832,0.05,0.02203,-0.21925,-0.24423,0.00188
168,3,5.75,3.18,0.4,-0.34,52.17,0.0396876,0.00198438,0.05,0.02203,-0.21925,-0.24423,0.00188
168,4,5.75,3.18,0.4,-0.34,67.17,0.0294031,0.00147016,0.05,0.02203,-0.21925,-0.24423,0.00188
168,5,5.75,3.18,0.4,-0.34,82.2,0.0247326,0.00123663,0.05,0.02203,-0.21925,-0.24423,0.00188
168,6,5.75,3.18,0.4,-0.34,97.23,0.0202717,0.00101359,0.05,0.02203,-0.21925,-0.24423,0.00188
168,7,5.75,3.18,0.4,-0.34,112.27,0.0177467,0.000887333,0.05,0.02203,-0.21925,-0.24423,0.00188
168,8,5.75,3.18,0.4,-0.34,127.32,0.0148194,0.000740972,0.05,0.02203,-0.21925,-0.24423,0.00188
168,9,5.75,3.18,0.4,-0.34,157.43,0.0120856,0.000604279,0.05,0.02203,-0.21925,-0.24423,0.00188
168,10,5.75,3.18,0.4,-0.34,202.57,0.0104201,0.000521006,0.05,0.02203,-0.21925,-0.24423,0.00188
168,11,5.75,3.18,0.4,-0.34,217.63,0.0124645,0.000623223,0.05,0.02203,-0.21925,-0.24423,0.00188
168,12,5.75,3.18,0.4,-0.34,232.68,0.013534,0.000676701,0.05,0.02203,-0.21925,-0.24423,0.00188
168,13,5.75,3.18,0.4,-0.34,247.73,0.0155243,0.000776215,0.05,0.02203,-0.21925,-0.24423,0.00188
168,14,5.75,3.18,0.4,-0.34,262.77,0.0193578,0.000967889,0.05,0.02203,-0.21925,-0.24423,0.00188
168,15,5.75,3.18,0.4,-0.34,277.8,0.0228335,0.00114168,0.05,0.02203,-0.21925,-0.24423,0.00188
168,16,5.75,3.18,0.4,-0.34,292.83,0.0292692,0.00146346,0.05,0.02203,-0.21925,-0.24423,0.00188
168,17,5.75,3.18,0.4,-0.34,307.83,0.0394182,0.00197091,0.05,0.02203,-0.21925,-0.24423,0.00188
168,18,5.75,3.18,0.4,-0.34,322.81,0.0486146,0.00243073,0.05,0.02203,-0.21925,-0.24423,0.00188
168,19,5.75,3.18,0.4,-0.34,337.67,0.058647,0.00293235,0.05,0.02203,-0.21925,-0.24423,0.00188
168,20,5.75,3.18,0.4,-0.34,352.54,0.0591675,0.00295838,0.05,0.02203,-0.21925,-0.24423,0.00188
169,0,5.75,3.18,0.4,-0.45,7.52,0.0669368,0.00334684,0.05,0.88766,-0.99088,-1.02864,0.00194
169,1,5.75,3.18,0.4,-0.45,22.49,0.0583701,0.0029185,0.05,0.88766,-0.99088,-1.02864,0.00194
169,2,5.75,3.18,0.4,-0.45,37.08,0.0384427,0.00192213,0.05,0.88766,-0.99088,-1.02864,0.00194
169,3,5.75,3.18,0.4,-0.45,52.03,0.0269522,0.00134761,0.05,0.88766,-0.99088,-1.02864,0.00194
169,4,5.75,3.18,0.4,-0.45,67.07,0.0207274,0.00103637,0.05,0.88766,-0.99088,-1.02864,0.00194
169,5,5.75,3.18,0.4,-0.45,82.12,0.0139262,0.00069631,0.05,0.88766,-0.99088,-1.02864,0.00194
169,6,5.75,3.18,0.4,-0.45,97.18,0.0119021,0.000595107,0.05,0.88766,-0.99088,-1.02864,0.00194
169,7,5.75,3.18,0.4,-0.45,112.24,0.0093089,0.000465445,0.05,0.88766,-0.99088,-1.02864,0.00194
169,8,5.75,3.18,0.4,-0.45,127.29,0.00861268,0.000430634,0.05,0.88766,-0.99088,-1.02864,0.00194
169,9,5.75,3.18,0.4,-0.45,142.34,0.00773624,0.000386812,0.05,0.88766,-0.99088,-1.02864,0.00194
169,10,5.75,3.18,0.4,-0.45,157.41,0.00684458,0.000342229,0.05,0.88766,-0.99088,-1.02864,0.00194
169,11,5.75,3.18,0.4,-0.45,172.46,0.00681209,0.000340604,0.05,0.88766,-0.99088,-1.02864,0.00194
169,12,5.75,3.18,0.4,-0.45,202.59,0.00695542,0.000347771,0.05,0.88766,-0.99088,-1.02864,0.00194
169,13,5.75,3.18,0.4,-0.45,232.71,0.00889819,0.00044491,0.05,0.88766,-0.99088,-1.02864,0.00194
169,14,5.75,3.18,0.4,-0.45,247.76,0.0100623,0.000503115,0.05,0.88766,-0.99088,-1.02864,0.00194
169,15,5.75,3.18,0.4,-0.45,262.82,0.0124373,0.000621866,0.05,0.88766,-0.99088,-1.02864,0.00194
169,16,5.75,3.18,0.4,-0.45,277.88,0.0153485,0.000767427,0.05,0.88766,-0.99088,-1.02864,0.00194
169,17,5.75,3.18,0.4,-0.45,292.93,0.0201522,0.00100761,0.05,0.88766,-0.99088,-1.02864,0.00194
169,18,5.75,3.18,0.4,-0.45,307.97,0.0307698,0.00153849,0.05,0.88766,-0.99088,-1.02864,0.00194
169,19,5.75,3.18,0.4,-0.45,322.92,0.0432016,0.00216008,0.05,0.88766,-0.99088,-1.02864,0.00194
169,20,5.75,3.18,0.4,-0.45,337.51,0.0615345,0.00307672,0.05,0.88766,-0.99088,-1.02864,0.00194
169,21,5.75,3.18,0.4,-0.45,352.48,0.0785229,0.00392614,0.05,0.88766,-0.99088,-1.02864,0.00194
170,0,5.75,2.81,0.433,-0.27,7.48,0.0189231,0.000946153,0.05,-0.82313,-1.12893,-1.6924,-0.00118
170,1,5.75,2.81,0.433,-0.27,22.44,0.0177288,0.000886439,0.05,-0.82313,-1.12893,-1.6924,-0.00118
170,2,5.75,2.81,0.433,-0.27,37.41,0.017517,0.000875848,0.05,-0.82313,-1.12893,-1.6924,-0.00118
170,3,5.75,2.81,0.433,-0.27,67.37,0.0145223,0.000726114,0.05,-0.82313,-1.12893,-1.6924,-0.00118
170,4,5.75,2.81,0.433,-0.27,82.38,0.015666,0.0007833,0.05,-0.82313,-1.12893,-1.6924,-0.00118
170,5,5.75,2.81,0.433,-0.27,307.61,0.0174699,0.000873494,0.05,-0.82313,-1.12893,-1.6924,-0.00118
170,6,5.75,2.81,0.433,-0.27,322.59,0.0166865,0.000834326,0.05,-0.82313,-1.12893,-1.6924,-0.00118
170,7,5.75,2.81,0.433,-0.27,337.56,0.0174682,0.00087341,0.05,-0.82313,-1.12893,-1.6924,-0.00118
170,8,5.75,2.81,0.433,-0.27,352.52,0.0182703,0.000913516,0.05,-0.82313,-1.12893,-1.6924,-0.00118
171,0,5.75,2.96,0.449,-0.34,7.46,0.0227236,0.00113618,0.05,0.60103,0.99105,1.35384,-0.00106
171,1,5.75,2.96,0.449,-0.34,22.38,0.0236292,0.00118146,0.05,0.60103,0.99105,1.35384,-0.00106
171,2,5.75,2.96,0.449,-0.34,37.33,0.0206271,0.00103135,0.05,0.60103,0.99105,1.35384,-0.00106
171,3,5.75,2.96,0.449,-0.34,52.3,0.016611,0.000830549,0.05,0.60103,0.99105,1.35384,-0.00106
171,4,5.75,2.96,0.449,-0.34,67.29,0.0135774,0.000678872,0.05,0.60103,0.99105,1.35384,-0.00106
171,5,5.75,2.96,0.449,-0.34,97.32,0.00781387,0.000390694,0.05,0.60103,0.99105,1.35384,-0.00106
171,6,5.75,2.96,0.449,-0.34,292.71,0.0138832,0.000694162,0.05,0.60103,0.99105,1.35384,-0.00106
171,7,5.75,2.96,0.449,-0.34,307.7,0.0154273,0.000771365,0.05,0.60103,0.99105,1.35384,-0.00106
171,8,5.75,2.96,0.449,-0.34,322.67,0.0195055,0.000975273,0.05,0.60103,0.99105,1.35384,-0.00106
171,9,5.75,2.96,0.449,-0.34,337.62,0.0249193,0.00124597,0.05,0.60103,0.99105,1.35384,-0.00106
172,0,5.75,3.05,0.461,-0.45,7.42,0.0195688,0.000978439,0.05,0.42239,-0.68387,-1.0872,0.00046
172,1,5.75,3.05,0.461,-0.45,22.29,0.0175115,0.000875574,0.05,0.42239,-0.68387,-1.0872,0.00046
172,2,5.75,3.05,0.461,-0.45,37.22,0.0157736,0.000788682,0.05,0.42239,-0.68387,-1.0872,0.00046
172,3,5.75,3.05,0.461,-0.45,52.19,0.0120528,0.000602642,0.05,0.42239,-0.68387,-1.0872,0.00046
172,4,5.75,3.05,0.461,-0.45,67.19,0.00998015,0.000499007,0.05,0.42239,-0.68387,-1.0872,0.00046
172,5,5.75,3.05,0.461,-0.45,82.22,0.00828858,0.000414429,0.05,0.42239,-0.68387,-1.0872,0.00046
172,6,5.75,3.05,0.461,-0.45,97.25,0.00621923,0.000310961,0.05,0.42239,-0.68387,-1.0872,0.00046
172,7,5.75,3.05,0.461,-0.45,262.75,0.00735401,0.0003677,0.05,0.42239,-0.68387,-1.0872,0.00046
172,8,5.75,3.05,0.461,-0.45,277.78,0.00763775,0.000381887,0.05,0.42239,-0.68387,-1.0872,0.00046
